Saved on: 2026-06-26 18:51:44
Math: Range=4.0V, Offset=1.3266V
Comment: 

time in s,MATH in V
0.240121,-0.0005485190399998618
0.240122,-0.03179852096000002
0.240123,2.1557016134399998
0.240124,2.18695161536
0.240125,2.1557016134399998
0.24012599999999998,-0.0005485190399998618
0.24012699999999998,2.06195160768
0.24012799999999998,-0.03179852096000002
0.24012899999999998,1.68695158464
0.24012999999999998,2.21820161728
0.24013099999999998,-0.06304852287999996
0.24013199999999998,2.18695161536
0.24013299999999999,1.9057015980799998
0.240134,2.2494516192000003
0.240135,2.18695161536
0.240136,2.18695161536
0.240137,0.030701482880000075
0.240138,0.06195148480000001
0.240139,2.81195165376
0.24014,2.2494516192000003
0.240141,0.15570149056000004
0.240142,2.21820161728
0.240143,2.21820161728
0.240144,2.18695161536
0.240145,0.030701482880000075
0.240146,-0.03179852096000002
0.240147,1.81195159232
0.240148,-0.03179852096000002
0.240149,2.18695161536
0.24015,2.21820161728
0.240151,2.2494516192000003
0.240152,2.2494516192000003
0.24015299999999998,2.21820161728
0.24015399999999998,2.1557016134399998
0.24015499999999998,2.1557016134399998
0.24015599999999998,2.1557016134399998
0.24015699999999998,2.1557016134399998
0.24015799999999998,1.9369516
0.24015899999999998,2.18695161536
0.24015999999999998,2.21820161728
0.24016099999999999,2.18695161536
0.240162,2.18695161536
0.240163,2.18695161536
0.240164,0.030701482880000075
0.240165,2.1557016134399998
0.240166,2.1557016134399998
0.240167,2.21820161728
0.240168,2.21820161728
0.240169,-0.03179852096000002
0.24017,2.18695161536
0.240171,2.21820161728
0.240172,0.96820154048
0.240173,2.21820161728
0.240174,-0.0005485190399998618
0.240175,2.21820161728
0.240176,-0.0005485190399998618
0.240177,2.21820161728
0.240178,2.2494516192000003
0.240179,2.18695161536
0.24018,-0.0005485190399998618
0.24018099999999998,-0.06304852287999996
0.24018199999999998,-0.03179852096000002
0.24018299999999998,2.53070163648
0.24018399999999998,0.030701482880000075
0.24018499999999998,-0.03179852096000002
0.24018599999999998,-0.06304852287999996
0.24018699999999998,-0.03179852096000002
0.24018799999999998,-0.03179852096000002
0.24018899999999999,-0.0005485190399998618
0.24019,0.030701482880000075
0.240191,-0.0005485190399998618
0.240192,-0.06304852287999996
0.240193,0.030701482880000075
0.240194,0.030701482880000075
0.240195,2.18695161536
0.240196,2.1557016134399998
0.240197,2.1557016134399998
0.240198,0.06195148480000001
0.240199,2.1557016134399998
0.2402,2.18695161536
0.240201,2.12445161152
0.240202,2.0932016096
0.240203,2.18695161536
0.240204,-0.0942985247999999
0.240205,2.1557016134399998
0.240206,2.12445161152
0.240207,2.1557016134399998
0.240208,2.18695161536
0.24020899999999998,2.12445161152
0.24020999999999998,0.030701482880000075
0.24021099999999998,-0.03179852096000002
0.24021199999999998,2.1557016134399998
0.24021299999999998,-0.03179852096000002
0.24021399999999998,2.0932016096
0.24021499999999998,2.12445161152
0.24021599999999999,2.18695161536
0.24021699999999999,-0.06304852287999996
0.240218,1.18695155392
0.240219,-0.0005485190399998618
0.24022,2.12445161152
0.240221,-0.0005485190399998618
0.240222,0.15570149056000004
0.240223,2.1557016134399998
0.240224,2.18695161536
0.240225,-0.03179852096000002
0.240226,2.1557016134399998
0.240227,2.1557016134399998
0.240228,2.1557016134399998
0.240229,2.18695161536
0.24023,2.12445161152
0.240231,2.1557016134399998
0.240232,2.12445161152
0.240233,2.1557016134399998
0.240234,0.030701482880000075
0.240235,2.1557016134399998
0.240236,2.1557016134399998
0.24023699999999998,0.87445153472
0.24023799999999998,0.030701482880000075
0.24023899999999998,2.18695161536
0.24023999999999998,2.18695161536
0.24024099999999998,2.1557016134399998
0.24024199999999998,-0.03179852096000002
0.24024299999999998,-0.0005485190399998618
0.24024399999999999,1.18695155392
0.240245,2.2494516192000003
0.240246,-0.15679852864
0.240247,2.0932016096
0.240248,2.6557016441599997
0.240249,2.62445164224
0.24025,-0.03179852096000002
0.240251,-0.0005485190399998618
0.240252,-0.0005485190399998618
0.240253,-0.03179852096000002
0.240254,-0.0005485190399998618
0.240255,-0.06304852287999996
0.240256,0.030701482880000075
0.240257,-0.0005485190399998618
0.240258,-0.0005485190399998618
0.240259,-0.0005485190399998618
0.24026,-0.03179852096000002
0.240261,0.030701482880000075
0.240262,-0.03179852096000002
0.240263,-0.0005485190399998618
0.24026399999999998,-0.03179852096000002
0.24026499999999998,-0.0005485190399998618
0.24026599999999998,-0.03179852096000002
0.24026699999999998,-0.06304852287999996
0.24026799999999998,0.030701482880000075
0.24026899999999998,0.030701482880000075
0.24026999999999998,-0.0005485190399998618
0.24027099999999998,-0.0005485190399998618
0.24027199999999999,0.030701482880000075
0.240273,-0.0005485190399998618
0.240274,-0.0005485190399998618
0.240275,0.030701482880000075
0.240276,-0.0005485190399998618
0.240277,-0.06304852287999996
0.240278,-0.03179852096000002
0.240279,-0.0005485190399998618
0.24028,-0.0005485190399998618
0.240281,-0.0005485190399998618
0.240282,0.030701482880000075
0.240283,-0.03179852096000002
0.240284,0.030701482880000075
0.240285,0.030701482880000075
0.240286,-0.03179852096000002
0.240287,-0.0005485190399998618
0.240288,0.030701482880000075
0.240289,-0.03179852096000002
0.24029,0.030701482880000075
0.240291,-0.03179852096000002
0.24029199999999998,0.030701482880000075
0.24029299999999998,0.030701482880000075
0.24029399999999998,-0.03179852096000002
0.24029499999999998,-0.0005485190399998618
0.24029599999999998,-0.03179852096000002
0.24029699999999998,0.030701482880000075
0.24029799999999998,-0.0005485190399998618
0.24029899999999998,-0.0005485190399998618
0.24029999999999999,0.030701482880000075
0.240301,0.030701482880000075
0.240302,-0.0005485190399998618
0.240303,-0.0005485190399998618
0.240304,-0.03179852096000002
0.240305,-0.0005485190399998618
0.240306,-0.03179852096000002
0.240307,-0.0005485190399998618
0.240308,-0.03179852096000002
0.240309,-0.0005485190399998618
0.24031,-0.0005485190399998618
0.240311,-0.03179852096000002
0.240312,-0.0005485190399998618
0.240313,-0.0005485190399998618
0.240314,-0.03179852096000002
0.240315,-0.03179852096000002
0.240316,-0.03179852096000002
0.240317,-0.03179852096000002
0.240318,0.030701482880000075
0.240319,-0.0005485190399998618
0.24031999999999998,-0.0005485190399998618
0.24032099999999998,-0.0005485190399998618
0.24032199999999998,-0.03179852096000002
0.24032299999999998,0.030701482880000075
0.24032399999999998,-0.03179852096000002
